-34.375	-43.75	-30	
-37.5	-43.75	-30	
-40.625	-43.75	-30	
-43.75	-43.75	-30	
40.625	-40.625	-30	
37.5	-40.625	-30	
34.375	-40.625	-30	
31.25	-40.625	-30	
28.125	-40.625	-30	
25	-40.625	-30	
21.875	-40.625	-30	
-25	-40.625	-30	
-28.125	-40.625	-30	
-31.25	-40.625	-30	
-34.375	-40.625	-30	
-37.5	-40.625	-30	
-40.625	-40.625	-30	
40.625	-37.5	-30	
37.5	-37.5	-30	
34.375	-37.5	-30	
31.25	-37.5	-30	
28.125	-37.5	-30	
25	-37.5	-30	
21.875	-37.5	-30	
-25	-37.5	-30	
-28.125	-37.5	-30	
-31.25	-37.5	-30	
-34.375	-37.5	-30	
-37.5	-37.5	-30	
37.5	-34.375	-30	
34.375	-34.375	-30	
31.25	-34.375	-30	
28.125	-34.375	-30	
25	-34.375	-30	
21.875	-34.375	-30	
-25	-34.375	-30	
-28.125	-34.375	-30	
-31.25	-34.375	-30	
-34.375	-34.375	-30	
-37.5	-34.375	-30	
31.25	-31.25	-30	
28.125	-31.25	-30	
25	-31.25	-30	
21.875	-31.25	-30	
-25	-31.25	-30	
-28.125	-31.25	-30	
-31.25	-31.25	-30	
-34.375	-31.25	-30	
25	-28.125	-30	
21.875	-28.125	-30	
-25	-28.125	-30	
-28.125	-28.125	-30	
56.25	-25	-30	
-25	-25	-30	
-59.375	-25	-30	
-62.5	-25	-30	
56.25	-21.875	-30	
53.125	-21.875	-30	
-37.5	-21.875	-30	
-40.625	-21.875	-30	
-43.75	-21.875	-30	
-50	-21.875	-30	
-53.125	-21.875	-30	
-56.25	-21.875	-30	
-59.375	-21.875	-30	
-62.5	-21.875	-30	
56.25	-18.75	-30	
53.125	-18.75	-30	
50	-18.75	-30	
46.875	-18.75	-30	
43.75	-18.75	-30	
40.625	-18.75	-30	
37.5	-18.75	-30	
-34.375	-18.75	-30	
-37.5	-18.75	-30	
-40.625	-18.75	-30	
-43.75	-18.75	-30	
-46.875	-18.75	-30	
-50	-18.75	-30	
-53.125	-18.75	-30	
-56.25	-18.75	-30	
-59.375	-18.75	-30	
-62.5	-18.75	-30	
56.25	-15.625	-30	
53.125	-15.625	-30	
50	-15.625	-30	
46.875	-15.625	-30	
43.75	-15.625	-30	
40.625	-15.625	-30	
37.5	-15.625	-30	
34.375	-15.625	-30	
31.25	-15.625	-30	
-31.25	-15.625	-30	
-34.375	-15.625	-30	
-37.5	-15.625	-30	
-40.625	-15.625	-30	
-43.75	-15.625	-30	
-46.875	-15.625	-30	
-50	-15.625	-30	
-53.125	-15.625	-30	
-56.25	-15.625	-30	
-59.375	-15.625	-30	
-62.5	-15.625	-30	
59.375	-12.5	-30	
56.25	-12.5	-30	
53.125	-12.5	-30	
50	-12.5	-30	
46.875	-12.5	-30	
43.75	-12.5	-30	
40.625	-12.5	-30	
37.5	-12.5	-30	
34.375	-12.5	-30	
31.25	-12.5	-30	
28.125	-12.5	-30	
25	-12.5	-30	
-28.125	-12.5	-30	
-31.25	-12.5	-30	
-34.375	-12.5	-30	
-37.5	-12.5	-30	
-40.625	-12.5	-30	
-43.75	-12.5	-30	
-46.875	-12.5	-30	
-50	-12.5	-30	
-53.125	-12.5	-30	
-56.25	-12.5	-30	
-59.375	-12.5	-30	
59.375	-9.375	-30	
56.25	-9.375	-30	
53.125	-9.375	-30	
50	-9.375	-30	
46.875	-9.375	-30	
43.75	-9.375	-30	
40.625	-9.375	-30	
37.5	-9.375	-30	
34.375	-9.375	-30	
31.25	-9.375	-30	
28.125	-9.375	-30	
25	-9.375	-30	
21.875	-9.375	-30	
18.75	-9.375	-30	
-28.125	-9.375	-30	
-31.25	-9.375	-30	
-34.375	-9.375	-30	
-37.5	-9.375	-30	
-40.625	-9.375	-30	
-43.75	-9.375	-30	
-46.875	-9.375	-30	
-50	-9.375	-30	
-53.125	-9.375	-30	
-56.25	-9.375	-30	
-59.375	-9.375	-30	
34.375	-6.25	-30	
31.25	-6.25	-30	
28.125	-6.25	-30	
25	-6.25	-30	
21.875	-6.25	-30	
-31.25	-6.25	-30	
-34.375	-6.25	-30	
-37.5	-6.25	-30	
-40.625	-6.25	-30	
34.375	-3.125	-30	
31.25	-3.125	-30	
28.125	-3.125	-30	
25	-3.125	-30	
21.875	-3.125	-30	
-34.375	-3.125	-30	
-46.875	-3.125	-30	
-50	-3.125	-30	
56.25	0	-30	
53.125	0	-30	
50	0	-30	
46.875	0	-30	
43.75	0	-30	
40.625	0	-30	
28.125	0	-30	
25	0	-30	
21.875	0	-30	
18.75	0	-30	
-46.875	0	-30	
53.125	3.125	-30	
50	3.125	-30	
46.875	3.125	-30	
43.75	3.125	-30	
40.625	3.125	-30	
37.5	3.125	-30	
25	3.125	-30	
21.875	3.125	-30	
18.75	3.125	-30	
-46.875	3.125	-30	
53.125	6.25	-30	
50	6.25	-30	
46.875	6.25	-30	
43.75	6.25	-30	
40.625	6.25	-30	
37.5	6.25	-30	
28.125	6.25	-30	
25	6.25	-30	
21.875	6.25	-30	
53.125	9.375	-30	
50	9.375	-30	
46.875	9.375	-30	
43.75	9.375	-30	
40.625	9.375	-30	
37.5	9.375	-30	
34.375	9.375	-30	
31.25	9.375	-30	
28.125	9.375	-30	
25	9.375	-30	
53.125	12.5	-30	
50	12.5	-30	
46.875	12.5	-30	
43.75	12.5	-30	
40.625	12.5	-30	
37.5	12.5	-30	
34.375	12.5	-30	
31.25	12.5	-30	
28.125	12.5	-30	
25	12.5	-30	
50	15.625	-30	
46.875	15.625	-30	
43.75	15.625	-30	
40.625	15.625	-30	
37.5	15.625	-30	
34.375	15.625	-30	
31.25	15.625	-30	
28.125	15.625	-30	
25	15.625	-30	
40.625	18.75	-30	
21.875	-90.625	-24	
18.75	-90.625	-24	
15.625	-90.625	-24	
12.5	-90.625	-24	
9.375	-90.625	-24	
-9.375	-90.625	-24	
-12.5	-90.625	-24	
-15.625	-90.625	-24	
-18.75	-90.625	-24	
-21.875	-90.625	-24	
28.125	-87.5	-24	
25	-87.5	-24	
21.875	-87.5	-24	
18.75	-87.5	-24	
15.625	-87.5	-24	
12.5	-87.5	-24	
9.375	-87.5	-24	
6.25	-87.5	-24	
0	-87.5	-24	
-9.375	-87.5	-24	
-12.5	-87.5	-24	
-15.625	-87.5	-24	
-18.75	-87.5	-24	
-21.875	-87.5	-24	
-25	-87.5	-24	
28.125	-84.375	-24	
25	-84.375	-24	
21.875	-84.375	-24	
18.75	-84.375	-24	
15.625	-84.375	-24	
12.5	-84.375	-24	
9.375	-84.375	-24	
6.25	-84.375	-24	
3.125	-84.375	-24	
0	-84.375	-24	
-6.25	-84.375	-24	
-9.375	-84.375	-24	
-12.5	-84.375	-24	
-15.625	-84.375	-24	
-18.75	-84.375	-24	
-28.125	-84.375	-24	
-34.375	-84.375	-24	
-37.5	-84.375	-24	
37.5	-81.25	-24	
34.375	-81.25	-24	
31.25	-81.25	-24	
28.125	-81.25	-24	
25	-81.25	-24	
21.875	-81.25	-24	
18.75	-81.25	-24	
15.625	-81.25	-24	
12.5	-81.25	-24	
9.375	-81.25	-24	
6.25	-81.25	-24	
3.125	-81.25	-24	
0	-81.25	-24	
-3.125	-81.25	-24	
-6.25	-81.25	-24	
-9.375	-81.25	-24	
-12.5	-81.25	-24	
-15.625	-81.25	-24	
-18.75	-81.25	-24	
-21.875	-81.25	-24	
40.625	-78.125	-24	
37.5	-78.125	-24	
34.375	-78.125	-24	
31.25	-78.125	-24	
28.125	-78.125	-24	
25	-78.125	-24	
21.875	-78.125	-24	
18.75	-78.125	-24	
15.625	-78.125	-24	
12.5	-78.125	-24	
9.375	-78.125	-24	
6.25	-78.125	-24	
3.125	-78.125	-24	
0	-78.125	-24	
-3.125	-78.125	-24	
-6.25	-78.125	-24	
-9.375	-78.125	-24	
-12.5	-78.125	-24	
-15.625	-78.125	-24	
-18.75	-78.125	-24	
-21.875	-78.125	-24	
-25	-78.125	-24	
43.75	-75	-24	
40.625	-75	-24	
37.5	-75	-24	
34.375	-75	-24	
31.25	-75	-24	
28.125	-75	-24	
25	-75	-24	
21.875	-75	-24	
18.75	-75	-24	
15.625	-75	-24	
12.5	-75	-24	
9.375	-75	-24	
6.25	-75	-24	
3.125	-75	-24	
0	-75	-24	
-3.125	-75	-24	
-6.25	-75	-24	
-9.375	-75	-24	
-12.5	-75	-24	
-15.625	-75	-24	
-18.75	-75	-24	
-21.875	-75	-24	
-25	-75	-24	
-28.125	-75	-24	
-31.25	-75	-24	
-34.375	-75	-24	
-46.875	-75	-24	
46.875	-71.875	-24	
43.75	-71.875	-24	
40.625	-71.875	-24	
37.5	-71.875	-24	
34.375	-71.875	-24	
31.25	-71.875	-24	
28.125	-71.875	-24	
25	-71.875	-24	
21.875	-71.875	-24	
18.75	-71.875	-24	
15.625	-71.875	-24	
12.5	-71.875	-24	
9.375	-71.875	-24	
6.25	-71.875	-24	
3.125	-71.875	-24	
0	-71.875	-24	
-3.125	-71.875	-24	
-6.25	-71.875	-24	
-9.375	-71.875	-24	
-12.5	-71.875	-24	
-15.625	-71.875	-24	
-18.75	-71.875	-24	
-21.875	-71.875	-24	
-25	-71.875	-24	
-28.125	-71.875	-24	
-31.25	-71.875	-24	
-34.375	-71.875	-24	
-37.5	-71.875	-24	
-40.625	-71.875	-24	
-43.75	-71.875	-24	
-46.875	-71.875	-24	
-50	-71.875	-24	
50	-68.75	-24	
46.875	-68.75	-24	
43.75	-68.75	-24	
40.625	-68.75	-24	
37.5	-68.75	-24	
34.375	-68.75	-24	
31.25	-68.75	-24	
28.125	-68.75	-24	
25	-68.75	-24	
21.875	-68.75	-24	
18.75	-68.75	-24	
15.625	-68.75	-24	
12.5	-68.75	-24	
9.375	-68.75	-24	
6.25	-68.75	-24	
3.125	-68.75	-24	
0	-68.75	-24	
-3.125	-68.75	-24	
-6.25	-68.75	-24	
-9.375	-68.75	-24	
-12.5	-68.75	-24	
-15.625	-68.75	-24	
-18.75	-68.75	-24	
-21.875	-68.75	-24	
-25	-68.75	-24	
-28.125	-68.75	-24	
-31.25	-68.75	-24	
-34.375	-68.75	-24	
-37.5	-68.75	-24	
-40.625	-68.75	-24	
-43.75	-68.75	-24	
-46.875	-68.75	-24	
-50	-68.75	-24	
-53.125	-68.75	-24	
50	-65.625	-24	
46.875	-65.625	-24	
43.75	-65.625	-24	
40.625	-65.625	-24	
37.5	-65.625	-24	
34.375	-65.625	-24	
31.25	-65.625	-24	
28.125	-65.625	-24	
25	-65.625	-24	
21.875	-65.625	-24	
18.75	-65.625	-24	
15.625	-65.625	-24	
12.5	-65.625	-24	
9.375	-65.625	-24	
6.25	-65.625	-24	
3.125	-65.625	-24	
0	-65.625	-24	
-3.125	-65.625	-24	
-6.25	-65.625	-24	
-9.375	-65.625	-24	
-12.5	-65.625	-24	
-15.625	-65.625	-24	
-18.75	-65.625	-24	
-21.875	-65.625	-24	
-25	-65.625	-24	
-28.125	-65.625	-24	
-31.25	-65.625	-24	
-34.375	-65.625	-24	
-37.5	-65.625	-24	
-40.625	-65.625	-24	
-43.75	-65.625	-24	
-46.875	-65.625	-24	
-50	-65.625	-24	
-53.125	-65.625	-24	
50	-62.5	-24	
46.875	-62.5	-24	
43.75	-62.5	-24	
40.625	-62.5	-24	
37.5	-62.5	-24	
34.375	-62.5	-24	
31.25	-62.5	-24	
28.125	-62.5	-24	
25	-62.5	-24	
21.875	-62.5	-24	
18.75	-62.5	-24	
15.625	-62.5	-24	
12.5	-62.5	-24	
9.375	-62.5	-24	
3.125	-62.5	-24	
0	-62.5	-24	
-3.125	-62.5	-24	
-6.25	-62.5	-24	
-9.375	-62.5	-24	
-12.5	-62.5	-24	
-15.625	-62.5	-24	
-18.75	-62.5	-24	
-21.875	-62.5	-24	
-25	-62.5	-24	
-28.125	-62.5	-24	
-31.25	-62.5	-24	
-34.375	-62.5	-24	
-37.5	-62.5	-24	
-40.625	-62.5	-24	
-43.75	-62.5	-24	
-46.875	-62.5	-24	
-50	-62.5	-24	
-53.125	-62.5	-24	
-56.25	-62.5	-24	
53.125	-59.375	-24	
50	-59.375	-24	
46.875	-59.375	-24	
43.75	-59.375	-24	
40.625	-59.375	-24	
37.5	-59.375	-24	
34.375	-59.375	-24	
31.25	-59.375	-24	
28.125	-59.375	-24	
25	-59.375	-24	
21.875	-59.375	-24	
18.75	-59.375	-24	
15.625	-59.375	-24	
12.5	-59.375	-24	
9.375	-59.375	-24	
3.125	-59.375	-24	
0	-59.375	-24	
-3.125	-59.375	-24	
-6.25	-59.375	-24	
-9.375	-59.375	-24	
-12.5	-59.375	-24	
-15.625	-59.375	-24	
-18.75	-59.375	-24	
-21.875	-59.375	-24	
-25	-59.375	-24	
-28.125	-59.375	-24	
-31.25	-59.375	-24	
-34.375	-59.375	-24	
-37.5	-59.375	-24	
-40.625	-59.375	-24	
-43.75	-59.375	-24	
-46.875	-59.375	-24	
-50	-59.375	-24	
-53.125	-59.375	-24	
-56.25	-59.375	-24	
56.25	-56.25	-24	
53.125	-56.25	-24	
50	-56.25	-24	
46.875	-56.25	-24	
43.75	-56.25	-24	
40.625	-56.25	-24	
37.5	-56.25	-24	
34.375	-56.25	-24	
31.25	-56.25	-24	
28.125	-56.25	-24	
25	-56.25	-24	
21.875	-56.25	-24	
18.75	-56.25	-24	
15.625	-56.25	-24	
12.5	-56.25	-24	
9.375	-56.25	-24	
3.125	-56.25	-24	
0	-56.25	-24	
-3.125	-56.25	-24	
-6.25	-56.25	-24	
-12.5	-56.25	-24	
-15.625	-56.25	-24	
-18.75	-56.25	-24	
-21.875	-56.25	-24	
-25	-56.25	-24	
-28.125	-56.25	-24	
-31.25	-56.25	-24	
-34.375	-56.25	-24	
-37.5	-56.25	-24	
-40.625	-56.25	-24	
-43.75	-56.25	-24	
-46.875	-56.25	-24	
-50	-56.25	-24	
-53.125	-56.25	-24	
-56.25	-56.25	-24	
56.25	-53.125	-24	
53.125	-53.125	-24	
50	-53.125	-24	
46.875	-53.125	-24	
43.75	-53.125	-24	
40.625	-53.125	-24	
37.5	-53.125	-24	
34.375	-53.125	-24	
31.25	-53.125	-24	
28.125	-53.125	-24	
25	-53.125	-24	
21.875	-53.125	-24	
18.75	-53.125	-24	
15.625	-53.125	-24	
12.5	-53.125	-24	
9.375	-53.125	-24	
3.125	-53.125	-24	
0	-53.125	-24	
-3.125	-53.125	-24	
-6.25	-53.125	-24	
-12.5	-53.125	-24	
-15.625	-53.125	-24	
-18.75	-53.125	-24	
-21.875	-53.125	-24	
-25	-53.125	-24	
-28.125	-53.125	-24	
-31.25	-53.125	-24	
-34.375	-53.125	-24	
-37.5	-53.125	-24	
-40.625	-53.125	-24	
-43.75	-53.125	-24	
-46.875	-53.125	-24	
-50	-53.125	-24	
-53.125	-53.125	-24	
-56.25	-53.125	-24	
59.375	-50	-24	
56.25	-50	-24	
53.125	-50	-24	
50	-50	-24	
46.875	-50	-24	
43.75	-50	-24	
40.625	-50	-24	
37.5	-50	-24	
34.375	-50	-24	
31.25	-50	-24	
28.125	-50	-24	
25	-50	-24	
21.875	-50	-24	
18.75	-50	-24	
15.625	-50	-24	
12.5	-50	-24	
-12.5	-50	-24	
-15.625	-50	-24	
-18.75	-50	-24	
-21.875	-50	-24	
-25	-50	-24	
-28.125	-50	-24	
-31.25	-50	-24	
-34.375	-50	-24	
-37.5	-50	-24	
-40.625	-50	-24	
-43.75	-50	-24	
-46.875	-50	-24	
-50	-50	-24	
-53.125	-50	-24	
-56.25	-50	-24	
59.375	-46.875	-24	
56.25	-46.875	-24	
53.125	-46.875	-24	
50	-46.875	-24	
46.875	-46.875	-24	
43.75	-46.875	-24	
40.625	-46.875	-24	
37.5	-46.875	-24	
34.375	-46.875	-24	
31.25	-46.875	-24	
28.125	-46.875	-24	
25	-46.875	-24	
21.875	-46.875	-24	
18.75	-46.875	-24	
15.625	-46.875	-24	
12.5	-46.875	-24	
0	-46.875	-24	
-3.125	-46.875	-24	
-6.25	-46.875	-24	
